	Name	Term	ES	NES	NOM p-val	FDR q-val	FWER p-val	Tag %	Gene %	Lead_genes
0	prerank	Steroid biosynthesis	0.5766578964781113	2.258704405988639	0.0	0.013591217982226867	0.001	14/19	12.68%	LSS;DHCR7;CEL;FDFT1;SQLE;CYP51A1;SC5D;TM7SF2;MSMO1;LBR;DHCR24;HSD17B7;EBP;CYP2R1
1	prerank	Base excision repair	0.5245917033931543	2.2216270754764085	0.0	0.006795608991113433	0.001	19/32	25.78%	NEIL2;PARP4;NEIL3;MUTYH;LIG3;PARP1;POLD1;POLD2;UNG;POLL;POLB;POLE;POLD3;OGG1;APEX2;SMUG1;MPG;NEIL1;TDG
2	prerank	Homologous recombination	0.48251660440015653	2.179011125170467	0.0	0.0045304059940756225	0.001	21/41	21.37%	EME1;RAD54B;RAD54L;ABRAXAS1;XRCC2;TOP3B;PALB2;XRCC3;POLD1;POLD2;RAD52;TOPBP1;UIMC1;BRCC3;BARD1;MRE11;RAD50;RAD51B;BRIP1;POLD3;RPA1
3	prerank	Complement and coagulation cascades	-0.8518140189346004	-2.146103261462758	0.0	0.0	0.0	59/81	6.81%	FGB;FGG;FGA;CFHR1;SERPINC1;PLG;VTN;F9;VSIG4;C8B;CFHR3;C8A;C6;VWF;KNG1;SERPING1;C1QA;C1QB;C9;THBD;C1S;C4BPA;F2;MBL2;CPB2;C1QC;CFI;C3AR1;CFH;F11;C7;C3;F2RL3;KLKB1;SERPIND1;SERPINE1;F2RL2;C8G;SERPINF2;C5AR1;C4BPB;CLU;SERPINA1;ITGAX;PLAT;F5;CR1;CFHR4;A2M;PROC;ITGAM;F13A1;MASP2;SERPINA5;F2R;F8;C5;F7;ITGB2
4	prerank	Fanconi anemia pathway	0.4077209566628714	2.1078322573885346	0.0	0.006795608991113433	0.002	28/54	26.93%	CENPS-CORT;EME1;EME2;TOP3B;SLX4;FANCF;FANCB;PALB2;POLN;PMS2;FANCE;FAN1;ATR;CENPS;RMI1;BRIP1;FANCA;RPA1;WDR48;UBE2T;CENPX;POLI;BLM;FAAP24;ERCC4;FANCD2;REV1;FANCI
5	prerank	Nucleotide excision repair	0.462898700150837	2.0960763444300987	0.0	0.005436487192890747	0.002	25/44	28.86%	GTF2H2C;ERCC2;ERCC5;RFC3;GTF2H2C_2;GTF2H3;POLD1;POLD2;GTF2H2;ERCC3;RFC4;DDB1;POLE;XPC;RFC5;POLD3;RPA1;CUL4A;RAD23A;ERCC4;MNAT1;RAD23B;GTF2H5;LIG1;POLE2
6	prerank	Glycosylphosphatidylinositol (GPI)-anchor biosynthesis	0.5086446662481164	2.0004080280821475	0.0	0.006795608991113434	0.003	13/24	21.34%	PIGL;PIGZ;PGAP1;PIGF;PIGH;PIGO;PIGU;PIGN;PIGV;PIGT;PIGB;PIGX;PIGP
7	prerank	Basal transcription factors	0.4460179747975329	1.9898416380085924	0.0	0.005824807706668659	0.003	19/40	20.92%	GTF2H2C;TAF4;GTF2IRD1;TAF6;ERCC2;TAF2;GTF2I;GTF2H2C_2;TAF7;GTF2H3;GTF2H2;ERCC3;TAF8;TAF5;TAF1;TAF5L;TAF6L;TAF4B;GTF2E1
8	prerank	Staphylococcus aureus infection	-0.7734953318063903	-1.9352275521986113	0.0	0.0	0.0	38/67	8.61%	FGG;PLG;C1QA;C1QB;C1S;MBL2;FCGR3A;C1QC;FCGR3B;CFI;C3AR1;CFH;C3;SELP;FPR1;FCGR2B;FPR2;FCGR2C;C5AR1;SELPLG;CAMP;DEFA3;ITGAL;HLA-DQA1;DEFB1;IL10;ITGAM;MASP2;FCGR1A;KRT17;C5;FCGR2A;ITGB2;HLA-DRB5;KRT36;HLA-DRA;ICAM1;DSG1
9	prerank	RNA polymerase	0.4287565566249046	1.9173301901420046	0.0	0.01019341348667015	0.006	15/31	23.61%	POLR3G;POLR2B;POLR1A;POLR1B;POLR3H;POLR1C;POLR3A;POLR1D;POLR2H;POLR2E;POLR2C;POLR1F;POLR2D;POLR1E;POLR2A
10	prerank	DNA replication	0.3987123668439722	1.8941683550391553	0.0	0.009060811988151247	0.006	18/36	25.54%	RFC3;POLD1;POLD2;MCM2;DNA2;PRIM2;MCM7;RFC4;POLE;RFC5;POLA1;RNASEH1;POLD3;MCM3;RPA1;RNASEH2A;PRIM1;MCM6
11	prerank	Viral protein interaction with cytokine and cytokine receptor	-0.7600255529341847	-1.8923455880648847	0.0	0.0	0.0	58/91	13.21%	CCL21;CCL19;IL6;CXCL12;CXCL6;CCL13;CCL2;CXCL9;CCL8;CCL17;CCR5;CXCL13;CSF1R;CCL16;TNFSF14;IL18RAP;CXCR4;CXCL2;CCL3L1;CCR2;CCL23;IL2RA;IL2RB;CCL11;IL10RA;CCR7;CCL22;IL24;CCR4;XCL2;CXCL8;CCL1;PPBP;IL10;CXCL10;CXCR2;CXCR1;IL2;CCR1;CCR8;CXCL1;CCL7;IL34;IL18R1;IL19;XCR1;PF4V1;CXCL14;CCL4L1;ACKR3;CSF1;CXCR5;CCL28;CXCL5;IL6R;CCR3;CX3CR1;IL6ST
12	prerank	Malaria	-0.7712184290031415	-1.8826073052317815	0.0	0.0	0.0	28/49	8.47%	ACKR1;SELE;IL6;VCAM1;GYPC;PECAM1;CCL2;COMP;HGF;CD36;SELP;CSF3;KLRB1;CD40LG;IFNG;ITGAL;SDC2;CR1;CXCL8;THBS1;IL10;IL1B;HBA2;HBB;TLR4;HBA1;ITGB2;ICAM1
13	prerank	Cholesterol metabolism	-0.7716753623303438	-1.8750743753266799	0.0	0.0	0.0	20/49	9.46%	APOC3;APOH;APOA1;ANGPTL3;APOC1;CD36;LPA;APOE;CETP;ANGPTL8;LPL;ABCG5;ABCG8;SOAT2;ABCB11;CYP27A1;CYP7A1;APOA2;APOA4;LIPC
14	prerank	African trypanosomiasis	-0.774978579698004	-1.8537489861644019	0.0	0.0	0.0	20/35	9.71%	HPR;APOA1;KNG1;SELE;IL6;VCAM1;IDO1;IDO2;IFNG;LAMA4;IL10;IL1B;PRKCB;HBA2;HBB;PLCB2;HBA1;ICAM1;IL12B;APOL1
15	prerank	Hematopoietic cell lineage	-0.716835251324171	-1.7970925816188796	0.0	0.0	0.0	50/86	14.08%	IL6;IL7R;CD34;CD1C;CD2;CD3E;CD3D;CD14;CD36;CSF3R;CD4;CSF3;CSF1R;ITGA4;CD1E;IL1R1;ITGB3;IL2RA;ITGA1;MS4A1;HLA-DQA1;CD3G;CD5;CR1;CD37;ITGAM;CD1D;CD8A;CD38;IL1B;CD1A;FCGR1A;ITGA5;FLT3;FCER2;HLA-DRB5;GP9;HLA-DRA;IL7;CD22;IL5RA;CD1B;CSF1;HLA-DMA;CD7;IL6R;THPO;IL1A;CD8B2;FLT3LG
16	prerank	Pertussis	-0.7033690058951934	-1.7675824622731982	0.0	0.0	0.0	27/73	9.23%	SERPING1;C1QA;C1QB;IL6;C1S;C4BPA;C1QC;CXCL6;C3;CD14;LY96;NLRP3;C4BPB;CXCL8;IL10;CASP1;ITGAM;IL1B;ITGA5;TLR4;C5;NOS2;MAPK10;ITGB2;FOS;MAPK11;IL12B
17	prerank	Terpenoid backbone biosynthesis	0.4417774397993442	1.7629053236103758	0.0	0.012232096184004183	0.009	15/22	24.43%	HMGCR;ACAT2;MVD;FDPS;IDI1;HMGCS1;PCYOX1;GGPS1;PDSS2;MVK;ICMT;RCE1;PDSS1;NUS1;FNTA
18	prerank	Intestinal immune network for IgA production	-0.7246365662260887	-1.7603521071498882	0.0	0.0	0.0	21/40	11.56%	IL6;CXCL12;CD28;CD86;ITGA4;CXCR4;ICOS;CD40LG;HLA-DQA1;TNFSF13B;TNFRSF13B;IL10;TNFRSF17;IL2;CD80;HLA-DRB5;HLA-DRA;ITGB7;HLA-DMA;AICDA;CCL28
19	prerank	Cell adhesion molecules	-0.6839547949471098	-1.7567503843205992	0.0	0.0	0.0	63/138	14.16%	SELE;VCAM1;CD34;CDH5;PECAM1;CD28;CADM3;CD2;CD86;CDH2;TIGIT;SELP;JAM2;CD4;HLA-C;PTPRC;ITGA4;SIGLEC1;SELPLG;ICOS;NCAM1;CD40LG;VCAN;SELL;PDCD1LG2;ESAM;NLGN4X;NEGR1;ITGAL;HLA-DQA1;SDC2;CD6;JAM3;ITGAM;CLDN5;PTPRM;NLGN4Y;CTLA4;CLDN14;ITGA8;CD8A;LRRC4;NCAM2;CLDN8;ITGB2;CD226;CD80;HLA-DRB5;HLA-DRA;CD22;ICAM1;ITGB7;MAG;LRRC4C;HLA-DMA;NFASC;HLA-F;VSIR;CLDN10;CLDN11;NRXN1;CD8B2;IGSF11
20	prerank	Amoebiasis	-0.6839456170203686	-1.7210766621656597	0.0	0.00016741620295866285	0.002	40/100	9.23%	COL1A2;COL1A1;C8B;C8A;C9;IL6;ARG1;COL4A1;CD1C;CTSG;CD14;COL4A2;C8G;CD1E;LAMC3;IL1R1;CXCL2;COL3A1;IFNG;LAMA4;FN1;CXCL8;IL10;ITGAM;CD1D;IL1B;CD1A;CXCL1;PRKCB;SERPINB3;ADCY1;TLR4;PLCB2;NOS2;COL4A4;ITGB2;SERPINB4;CD1B;LAMA2;IL12B
